501078533,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DE SOUSEL,SOUSEL
501421432,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DE TABUAÇO,TABUAÇO
501148140,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DE TONDELA,TONDELA
501128930,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE TORRES VEDRAS,TORRES VEDRAS
501409254,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE TRANCOSO,TRANCOSO
501168397,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DE VAGOS,VAGOS
501359575,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VALADARES,VALADARES
501145532,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VALENÇA,VALENÇA
501121234,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VIANA DO CASTELO,VIANA DO CASTELO
501155198,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VIEIRA DE LEIRIA,VIEIRA DE LEIRIA
501129391,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DE VILA DO CONDE,VILA DO CONDE
501234993,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DE VILA FRANCA DE XIRA,VILA FRANCA DE XIRA
500885770,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VILA NOVA DE CERVEIRA,VILA NOVA DE CERVEIRA
501180044,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VILA NOVA DE FAMALICÃO,ANTAS
501221816,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DE VILA NOVA DE PAIVA,VILA NOVA DE PAIVA
500957541,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DE VILA NOVA DE POIARES,VILA NOVA DE POIARES
501174656,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VILA NOVA DE TAZEM,VILA NOVA DE TAZEM
501193197,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VILA POUCA DE AGUIAR,VILA POUCA DE AGUIAR
501202765,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VILA PRAIA DE ÂNCORA,V. PRAIA DE ANCORA
501383700,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VILA REAL DE SANTO ANTÓNIO E CASTRO MARIM,VILA REAL SANTO ANTONIO
501192921,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VILA VERDE,VILA VERDE
501306390,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DE VILA VIÇOSA,VILA VIÇOSA
501121242,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VIMIOSO,VIMIOSO
501082158,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VISEU,VISEU
501110089,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DE VOUZELA,VOUZELA
501188983,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DO CONCELHO DA MOITA,MOITA
501141740,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DO CONCELHO DE ALVITO,ALVITO
501082867,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DO CONCELHO DE PENALVA DO CASTELO,INSUA
501069208,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DO CONCELHO DE PENEDONO,PENEDONO
501187693,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DO CONCELHO DE SOURE,SOURE
512015210,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS DO CONCELHO DE VELAS,VELAS
501119388,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DO CRATO,CRATO
512015406,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTÁRIOS DO FAIAL,ANGUSTIAS
501678000,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DO JUNCAL,JUNCAL
501228543,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DO SOITO,SOUTO
501343393,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS DO ZAMBUJAL,ZAMBUJAL
501145494,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS E CRUZ AMARELA DE MIRANDELA,MIRANDELA
501227091,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS EGITANIENSES,MAÇAINHAS
501467823,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS FIGUEIRENSES,FIGUEIRA DE CASTELO RODRIGO
501506764,ASSOCIAÇÃO HUMANITÁRIA DE BOMBEIROS VOLUNTÁRIOS FLAVIENSES,CHAVES
511016832,ASSOCIAÇÃO HUMANITARIA DE BOMBEIROS VOLUNTARIOS MADEIRENSES,FUNCHAL
501192239,ASSOCIAÇÃO HUMANITARIA DE PARANHOS DA BEIRA,SEIA
502853590,ASSOCIAÇÃO HUMANITARIA DE SALREU,SALREU
507122607,ASSOCIAÇÃO HUMANITARIA DE SANTIAGO,FIGUEIRO (SANTIAGO)
503082392,ASSOCIAÇÃO HUMANITÁRIA DE SÃO MARCOS DA SERRA,SÃO MARCOS DA SERRA
503874264,ASSOCIAÇÃO HUMANITÁRIA DOMUS - DIGNIFICAR A HABITAÇÃO,BRAGA
501146326,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DA AGUDA,ARCOZELO
501111646,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DA COVILHÃ,COVILHA
512009350,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DA MADALENA,MADALENA (PICO)
501231811,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DA MALVEIRA,MALVEIRA
512011923,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DA RIBEIRA GRANDE,RIBEIRA SECA
501120866,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DA SERTÃ,SERTÃ
501178465,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DA TRAFARIA,TRAFARIA
501424229,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DA TROFA,TROFA
501108653,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DAS CALDAS DAS TAIPAS,VILA DAS CALDAS DAS TAIPAS - GUIMARÃES
501138617,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ALBERGARIA-A-VELHA,ALBERGARIA-A-VELHA
501189912,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ALBUFEIRA,ALBUFEIRA
501391258,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ALFANDEGA DA FE,ALFANDEGA DA FE
501254145,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ALJEZUR,ALJEZUR
501111999,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ALMADA,ALMADA
501120513,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ALVAIAZERE,ALVAIAZERE
501110682,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ALVERCA,ALVERCA DO RIBATEJO
501251162,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ANADIA,ANADIA
501221808,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ANSIÃO,ANSIÃO
501662014,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ARMAMAR,ARMAMAR
501079157,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE AROUCA,AROUCA
501091750,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ARRAIOLOS,ARRAIOLOS
501060391,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE AVINTES,AVINTES
501216910,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE BENAVENTE,BENAVENTE
501151605,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE CAMINHA,CAMINHA
501409386,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE CANHA,CANHA
501066250,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE CANTANHEDE,CANTANHEDE
500997128,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE CARCAVELOS - S DOMINGOS DE RANA,CARCAVELOS
500967920,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE CASTELO DE PAIVA,CASTELO DE PAIVA
501138633,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE CINFÃES,CINFÃES
500900108,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE COIMBRÕES,V NOVA GAIA
501091645,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE ELVAS,ELVAS
501348344,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE FAJÕES,FAJÕES
501120521,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE FREAMUNDE,FREAMUNDE
501355626,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE ILHAVO,ÍLHAVO
512013381,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE LAJES DO PICO,SANTA CATARINA - RIBEIRA DO MEIO
501661239,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE LEIRIA,LEIRIA
501262946,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE LOUSADA,LOUSADA
501138838,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE MANGUALDE,MANGUALDE
501294945,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTARIOS DE MARCO DE CANAVESES,MARCO DE CANAVESES
506106144,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE MARVÃO,MARVÃO
501057277,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE MERTOLA,MÉRTOLA
501084746,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE MIRANDA DO CORVO,MIRANDA DO CORVO
501331972,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE MONCHIQUE,MONCHIQUE
501158316,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE MONTALEGRE,MONTALEGRE
501321233,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE MONTEMOR-O-NOVO,MONTEMOR-O-NOVO
501091912,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE MORA-CRUZ ROXA,MORA
501172580,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE MORTÁGUA,MORTÁGUA
501064133,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE NELAS,NELAS
501158324,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE NESPEREIRA - CINFÃES,CINFÃES
501163891,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE PAÇOS DE FERREIRA,PAÇOS DE FERREIRA
500032300,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE PAREDES,PAREDES
500788510,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE PATAIAS,PATAIAS
501621270,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE PEDROUÇOS,PEDROUÇOS
501549099,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE PONTE DA BARCA,PONTE DA BARCA
501137114,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE PONTE DE LIMA,PONTE DE LIMA
501091289,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE QUELUZ,QUELUZ
500793506,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE REBORDOSA,REBORDOSA
501207759,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE RESENDE,RESENDE
500822140,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE RIBEIRA DE PENA,RIBEIRA DA PENA
501161651,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE S BRAS DE ALPORTEL,SAO BRAZ DE ALPORTEL
501094440,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE S. MAMEDE DE INFESTA,SÃO MAMEDE DE INFESTA
501155201,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE SALVAÇÃO PUBLICA E CRUZ BRANCA DE VILA REAL,VILA REAL
501144820,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE SAMORA CORREIA,SAMORA CORREIA
501110070,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE SANFINS DO DOURO,ALIJO
501327487,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE SENDIM,SENDIM
501131981,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE SINTRA,SINTRA
501320954,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE VENDAS NOVAS,VENDAS NOVAS
501211462,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE VIALONGA,VIALONGA
501103074,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE VIDAGO,VIDAGO
501227580,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE VILA DE REI - PCUP,V DE REI
512023204,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DE VILA FRANCA DO CAMPO,SÃO PEDRO / VFC
501182870,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE VILA NOVA DE FOZ CÔA,VILA NOVA DE FOZ CÔA
501209239,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DE VILA REAL - CRUZ VERDE,VILA REAL
501412662,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DO BOMBARRAL - CORPO DE SALVAÇÃO PUBLICA,BOMBARRAL
501140069,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DO CADAVAL,CADAVAL
501239995,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DO CONCELHO DA BATALHA PCUP,BATALHA
501289216,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DO CONCELHO DE OBIDOS,ÓBIDOS
500892717,ASSOCIAÇÃO HUMANITÁRIA DOS BOMBEIROS VOLUNTÁRIOS DO ENTRONCAMENTO,ENTRONCAMENTO
500865094,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DO VALE DE BESTEIROS,CAMPO DE BESTEIROS
501328009,ASSOCIAÇÃO HUMANITARIA DOS BOMBEIROS VOLUNTARIOS DOS CARVALHOS,VILA NOVA DE GAIA
505006570,ASSOCIAÇÃO HUMANITARIA DOS DOENTES DE PARKINSON E ALZEIMHER,QUARTEIRA
501143637,ASSOCIAÇÃO HUMANITÁRIA E BENEFICENTE DE BOMBEIROS VOLUNTÁRIOS DE BRAGA,BRAGA
504413040,ASSOCIAÇÃO HUMANITARIA MÃO AMIGA,ALBERGARIA-A-VELHA
502550589,ASSOCIAÇÃO HUMANITARIA OS AMIGOS DE COLMEIAS,COLMEIAS
503493074,ASSOCIAÇÃO HUMANITÁRIA SOCIAL E CULTURAL DE PINHANÇOS,SEIA
510941060,ASSOCIAÇÃO HUMANITARIA UM LUGAR PARA O JOÃOZINHO,PORTO
513896996,ASSOCIAÇÃO HUMANITY HIMALAYAN MOUNTAINS,FIGUEIRA DA FOZ
501049509,ASSOCIAÇÃO IGREJANOVENSE DE MELHORAMENTOS,FERREIRA DO ZÊZERE
501474897,ASSOCIAÇÃO INFANTARIO E JARDIM DE INFANCIA CAROLINA MICHAELIS,PORTO
501395091,ASSOCIAÇÃO INFANTARIO POPULAR DE SINTRA,SINTRA
501405895,ASSOCIAÇÃO INFANTÁRIO-JARDIM DE INFÂNCIA CHIQUINHA,LISBOA
501063480,"ASSOCIAÇÃO INFANTE DE SAGRES, AIS",LISBOA
503231037,ASSOCIAÇÃO INTEGRAR,COIMBRA
513862072,ASSOCIAÇÃO IPAFASIA,MAIA
501401709,ASSOCIAÇÃO JARDIM DE INFÂNCIA DR ALFREDO MOTA,CASTELO BRANCO
501689583,ASSOCIAÇÃO JARDIM DE INFANCIA O CASTELO,GUARDA
501537295,ASSOCIAÇÃO JARDIM ESCOLA/INFANTARIO DE TAVIRA O PIMPÃO,TAVIRA
501170014,ASSOCIAÇÃO JARDIM INFANTIL DE FERREL,PENICHE
505298562,ASSOCIAÇÃO JERONIMO USERA,ABUXARDA
509959695,ASSOCIAÇÃO JORGE PINA,LISBOA
502714956,ASSOCIAÇÃO JOSE AFONSO,SETÚBAL
503455865,ASSOCIAÇÃO JOVENS CRISTÃOS DE LUSO,LUSO
515164364,ASSOCIAÇÃO JUNISCAP,SÃO MAMEDE DE INFESTA
509583148,ASSOCIAÇÃO JUST A CHANGE,LISBOA
513052704,ASSOCIAÇÃO JUVENIL  ESCOLA DE FUTEBOL HERNANI GONÇALVES,
501947701,"ASSOCIAÇÃO JUVENIL ""A BOGALHA""",BRAGA
517304554,ASSOCIAÇÃO JUVENIL A NOSSA VOZ,QUINTA DO CONDE
510054005,ASSOCIAÇÃO JUVENIL AKREDITA EM TI,QUARTEIRA
514937050,ASSOCIAÇÃO JUVENIL CLARO,ESTORIL
504808710,ASSOCIAÇÃO JUVENIL CUME - CULTURA URGENTE PARA A MUDANÇA ENÉRGICA,ARGANIL
502881615,"ASSOCIAÇÃO JUVENIL DA LINHA DE CASCAIS ""ROTA JOVEM""",CASCAIS
503873349,ASSOCIAÇÃO JUVENIL DE DEÃO - A. J. D.,DEÃO
502647264,ASSOCIAÇÃO JUVENIL DE PENICHE,PENICHE
516430661,ASSOCIAÇÃO JUVENIL EASY FUTURE,PORTO
518066800,ASSOCIAÇÃO JUVENIL GAIA INCLUI -TE,VILA NOVA DE GAIA
517666723,ASSOCIAÇÃO JUVENIL HUGO COSTA,ÁGUEDA
502026707,ASSOCIAÇÃO JUVENIL JOVENS EM CAMINHADA,BRAGA
503278688,ASSOCIAÇÃO JUVENIL PONTE,RIO DE MOURO
516744798,ASSOCIAÇÃO JUVENIL READY TO HELP VISEU,VISEU
509544100,ASSOCIAÇÃO JUVENIL TRANSFORMERS,PORTO
516247174,ASSOCIAÇÃO KELE MBE,ALGÉS
506695352,ASSOCIAÇÃO LAR DE FOLGOSINHO,FOLGOSINHO
502528915,ASSOCIAÇÃO LAR EMANUEL,LEIRIA
506284565,ASSOCIAÇÃO LAVOISIER,LISBOA
591001616,ASSOCIAÇÃO LEIGOS MISSIONARIOS COMBONIANOS,LISBOA
517720051,ASSOCIAÇÃO LET¨S SWAP,VILA NOVA DE GAIA
513754490,ASSOCIAÇÃO LIVING CARE,SAO GONÇALO
500962081,ASSOCIAÇÃO LUIZ PEREIRA MOTTA,LOURES
509108369,ASSOCIAÇÃO LUSO CABOVERDEANA DE SINTRA,SERRA DAS MINAS
510893317,ASSOCIAÇÃO M4RVÃO 1NTERNATIONAL MUS1C F3STIVAL,SANTO ANTÓNIO DAS AREIAS
501994556,ASSOCIAÇÃO MACONDE-BRAGA,BRAGA
510983251,ASSOCIAÇÃO MÃE GALINHA,ÉVORA
506193195,ASSOCIAÇÃO MAIS - MATOSINHOS APOIA INSERÇÃO SOCIAL,GUIFÕES
513199136,"ASSOCIAÇÃO MAIS PROXIMIDADE, MELHOR VIDA",LISBOA
509269168,ASSOCIAÇÃO MÃO AMIGA DO LUGAR DA ESTRADA CONSOLAÇÃO CASAL MOINHO CASAL DA VALA,LUGAR DA ESTRADA
507669304,ASSOCIAÇÃO MÃOS AMIGAS,OUTEIRO SECO
591001780,ASSOCIAÇÃO MAR DE ALEGRIA,AVEIRO
501610723,ASSOCIAÇÃO MEDICA DE GERONTOLOGIA SOCIAL,ALGÉS
506414035,ASSOCIAÇÃO MENINOS DE OIRO,AZEITÃO
504204670,ASSOCIAÇÃO MIGALHA DE AMOR - GRUPO ESPÍRITA DE FRATERNIDADE CRISTÃ,PORTO
502448814,ASSOCIAÇÃO MIGUEL TORGA,SABROSA
506574237,ASSOCIAÇÃO MIMAR,ESTORIL
516203274,ASSOCIAÇÃO MINHOIA,BRAGA
508680492,ASSOCIAÇÃO MIQUEIAS,LISBOA
516138839,ASSOCIAÇÃO MISSÃO ANIMAL,AMARANTE
514223847,ASSOCIAÇÃO MISSÃO DIMIX,LISBOA
510029485,ASSOCIAÇÃO MISSIONARIA CRISTO E A SOLUÇÃO,ESPINHO
516939920,ASSOCIAÇÃO MNA - MARKETING NETWORK ASSOCIATION,COIMBRA
513772634,ASSOCIAÇÃO MOVE.T+,GUIMARÃES
509971083,ASSOCIAÇÃO MOVIMENTO 1 EURO,LISBOA
515888931,ASSOCIAÇÃO MULHERES DE BRAGA - AMBRAGA,BRAGA
509231535,ASSOCIAÇÃO MUM S & KIDS,LISBOA
501214046,ASSOCIAÇÃO MURTEIRENSE DE CULTURA DESPORTO E SOLIDARIEDADE SOCIAL,MURTEIRA
502741481,"ASSOCIAÇÃO MÚSICA, EDUCAÇÃO E CULTURA - O SENTIDO DOS SONS",LISBOA
510503748,ASSOCIAÇÃO MUSICAL DA JUVENTUDE ACADEMICA DE LEIRIA A M J A L,LEIRIA
501379258,ASSOCIAÇÃO MUSICAL DA POCARIÇA,POCARIÇA
506034585,ASSOCIAÇÃO MUSICAL DO ALGARVE,FARO
500882819,ASSOCIAÇÃO MUSICAL LISBOA CANTAT,LISBOA
515553522,ASSOCIAÇÃO MUSICIS PONTEM,VILA NOVA DE ANHA
506125394,"ASSOCIAÇÃO MUTUALISTA DA NORS, SA.",PORTO
504469304,ASSOCIAÇÃO MUTUALISTA DOS TRABALHADORES DA SOLIDARIEDADE E SEGURANÇA SOCIAL (MUSSOC),LISBOA
502330368,ASSOCIAÇÃO NACIONAL DE AFASICOS,LISBOA
503184780,ASSOCIAÇÃO NACIONAL DE APOIO A JOVENS (ANAJOVEM),COIMBRA
503375683,ASSOCIAÇÃO NACIONAL DE APOIO AO IDOSO - A. N. A. I.,COIMBRA
502856882,"ASSOCIAÇÃO NACIONAL DE APOSENTADOS,PENSIONISTAS E REFORMADOS-MODERP",LISBOA
502471263,ASSOCIAÇÃO NACIONAL DE ARTE E CRIATIVIDADE DE E PARA PESSOAS COM DEFICIENCIA-ANACED,LISBOA
504766015,ASSOCIAÇÃO NACIONAL DE AVC,ARCOZELO
504288830,ASSOCIAÇÃO NACIONAL DE COMBATE À POBREZA,VILA NOVA DE GAIA
504496140,ASSOCIAÇÃO NACIONAL DE DIREITO AO CRÉDITO,LISBOA
503555908,ASSOCIAÇÃO NACIONAL DE DOENTES COM ARTRITES E REUMATISMOS DA INFANCIA ANDAI,LISBOA
508370230,ASSOCIAÇÃO NACIONAL DE FUTEBOL DE RUA,LISBOA
504248383,ASSOCIAÇÃO NACIONAL DE INTERVENÇÃO PRECOCE - ANIP,COIMBRA
505772990,ASSOCIAÇÃO NACIONAL DE PAIS E AMIGOS RETT (ANPAR),PAIVAS - AMORA
502605642,ASSOCIAÇÃO NACIONAL DOS ALISTADOS DAS FORMAÇÕES SANITARIAS - ANAFS,LISBOA
501177930,ASSOCIAÇÃO NACIONAL DOS DEFICIENTES SINISTRADOS NO TRABALHO,PORTO
513391444,ASSOCIAÇÃO NASCER E CRESCER FELIZ,SANTA LUZIA
503569500,ASSOCIAÇÃO NOSSA SENHORA DA CONSOLAÇÃO,MONFORTINHO
503309303,ASSOCIAÇÃO NOSSA SENHORA DO PARAÍSO,VALE DO PARAÍSO
510748031,ASSOCIAÇÃO NOTAS E SINFONIAS ATLANTICAS,FUNCHAL
503631507,ASSOCIAÇÃO NOVA AURORA NA REABILITAÇÃO E REINTEGRAÇÃO PSICOSSOCIAL - ANARP,PORTO
508315190,ASSOCIAÇÃO NOVA DIMENSÃO,PÓVOA DE SANTA IRIA
509310354,ASSOCIAÇÃO NOVAMENTE - APOIO AOS TRAUMATIZADOS CRÂNIO-ENCEFÁLICOS E SUAS FAMÍLIAS,VILA NOVA DE GAIA
503260584,ASSOCIAÇÃO NOVO OLHAR,FIGUEIRA DA FOZ
510280013,ASSOCIAÇÃO NOVO OLHAR II,MARINHA GRANDE
514094036,ASSOCIAÇÃO NUVEM VITÓRIA,LISBOA
504758926,ASSOCIACAO O CASTELO DE SONHOS,SILVES
514465344,ASSOCIAÇÃO O DOM MAIOR,LISBOA
515404683,ASSOCIAÇÃO OFICINA DO SENTIR,FARO
509306373,ASSOCIAÇÃO OLHAR 21,COIMBRA
509000410,ASSOCIAÇÃO ONCOLOGICA DO ALENTEJO - AOA,EVORA
503307920,ASSOCIAÇÃO ONCOLÓGICA DO ALGARVE,FARO
513890394,ASSOCIAÇÃO ONDA SOLIDÁRIA,FUNCHAL
513289879,ASSOCIAÇÃO OS SALINEIROS - ASSOCIAÇÃO AVEIRENSE PARA A EDUCAÇÃO ACTIVA,VERDEMILHO
513068406,ASSOCIAÇÃO PAÇOS 2000,PAÇOS DE FERREIRA
515146404,ASSOCIAÇÃO PADRE AMADEU PINTO SJ,ALMADA
507221001,ASSOCIAÇÃO PADRINHOS DÁFRICA,MARCO
507288351,ASSOCIAÇÃO PADRINHOS DE PORTUGAL,LISBOA
513725890,ASSOCIAÇÃO PAIS 21 - DOWN PORTUGAL,LISBOA
514325330,ASSOCIAÇÃO PAIS E AMIGOS HABILITAR,AVEIRO
503397130,ASSOCIAÇÃO PAR - RESPOSTAS SOCIAIS,LISBOA
